###,Series metadata
written by,Pyleoclim 1.1.0b0
lat,27.1
lon,105.1
elevation,
time_unit,yrs BP
time_name,Age
value_unit,‰
value_name,$\delta^{18} O$
label,Guizhouxinv
archiveType,speleothem
sensorType,
observationType,
importedFrom,
control_archiveType,False
log,
###,end metadata
Age [yrs BP],$\delta^{18} O$ [‰]
5047.0,
5048.0,
5049.0,
5050.0,-11.44
5051.0,
5052.0,
5053.0,
5054.0,-11.44
5055.0,
5056.0,
5057.0,
5058.0,
5059.0,-11.51
5060.0,
5061.0,-11.58
5062.0,
5063.0,-11.46
5064.0,
5065.0,
5066.0,-11.37
5067.0,
5068.0,-11.59
5069.0,
5070.0,-11.46
5071.0,-11.66
5072.0,
5073.0,-11.74
5074.0,-11.28
5075.0,-11.4
5076.0,
5077.0,-11.42
5078.0,
5079.0,
5080.0,-11.34
5081.0,
5082.0,
5083.0,
5084.0,
5085.0,-11.23
5086.0,
5087.0,
5088.0,
5089.0,-11.26
5090.0,
5091.0,
5092.0,-11.51
5093.0,
5094.0,
5095.0,-11.47
5096.0,
5097.0,-11.7
5098.0,-11.6
5099.0,
5100.0,
5101.0,
5102.0,-11.65
5103.0,
5104.0,
5105.0,
5106.0,-11.79
5107.0,
5108.0,-11.86
5109.0,
5110.0,-11.82
5111.0,
5112.0,
5113.0,-11.82
5114.0,
5115.0,-11.78
5116.0,
5117.0,
5118.0,
5119.0,-11.61
5120.0,-11.62
5121.0,
5122.0,-11.6
5123.0,
5124.0,
5125.0,-11.65
5126.0,
5127.0,-11.63
5128.0,
5129.0,
5130.0,-11.66
5131.0,
5132.0,-11.56
5133.0,
5134.0,-11.51
5135.0,
5136.0,
5137.0,
5138.0,-11.5
5139.0,
5140.0,
5141.0,-11.46
5142.0,
5143.0,-11.36
5144.0,
5145.0,-11.59
5146.0,
5147.0,
5148.0,-11.3
5149.0,
5150.0,-11.39
5151.0,
5152.0,-11.49
5153.0,
5154.0,-11.5
5155.0,-11.59
5156.0,
5157.0,-11.54
5158.0,
5159.0,-11.28
5160.0,
5161.0,
5162.0,-10.92
5163.0,
5164.0,-11.49
5165.0,
5166.0,-11.53
5167.0,-11.53
5168.0,
5169.0,-11.68
5170.0,
5171.0,-11.46
5172.0,
5173.0,
5174.0,-11.47
5175.0,
5176.0,-11.47
5177.0,
5178.0,-11.52
5179.0,-11.48
5180.0,-11.47
5181.0,
5182.0,-11.39
5183.0,
5184.0,-11.22
5185.0,-11.3
5186.0,-11.32
5187.0,-11.21
5188.0,
5189.0,-10.71
5190.0,
5191.0,-10.36
5192.0,
5193.0,-10.31
5194.0,-11.15
5195.0,
5196.0,-11.42
5197.0,-11.61
5198.0,-11.6
5199.0,-11.51
5200.0,
5201.0,-11.52
5202.0,-11.63
5203.0,-11.6
5204.0,-11.62
5205.0,
5206.0,
5207.0,-11.55
5208.0,-11.69
5209.0,
5210.0,-11.55
5211.0,
5212.0,-11.65
5213.0,-11.65
5214.0,
5215.0,-11.63
5216.0,-11.66
